state	posterior	prior	likelihood	geography.clock.rate	geography.rates1	geography.rates2	geography.rates3	geography.rates4	geography.rates5	geography.rates6	geography.rates7	geography.rates8	geography.rates9	geography.rates10	geography.rates11	geography.rates12	geography.rates13	geography.rates14	geography.rates15	geography.rates16	geography.rates17	geography.rates18	geography.rates19	geography.rates20	geography.rates21	geography.rates22	geography.rates23	geography.rates24	geography.rates25	geography.rates26	geography.rates27	geography.rates28	geography.indicators1	geography.indicators2	geography.indicators3	geography.indicators4	geography.indicators5	geography.indicators6	geography.indicators7	geography.indicators8	geography.indicators9	geography.indicators10	geography.indicators11	geography.indicators12	geography.indicators13	geography.indicators14	geography.indicators15	geography.indicators16	geography.indicators17	geography.indicators18	geography.indicators19	geography.indicators20	geography.indicators21	geography.indicators22	geography.indicators23	geography.indicators24	geography.indicators25	geography.indicators26	geography.indicators27	geography.indicators28	geography.nonZeroRates	Current Tree	c_geography.count[1]	c_1-2.count[1]	c_1-3.count[1]	c_1-4.count[1]	c_1-5.count[1]	c_1-6.count[1]	c_1-7.count[1]	c_1-8.count[1]	c_2-1.count[1]	c_2-3.count[1]	c_2-4.count[1]	c_2-5.count[1]	c_2-6.count[1]	c_2-7.count[1]	c_2-8.count[1]	c_3-1.count[1]	c_3-2.count[1]	c_3-4.count[1]	c_3-5.count[1]	c_3-6.count[1]	c_3-7.count[1]	c_3-8.count[1]	c_4-1.count[1]	c_4-2.count[1]	c_4-3.count[1]	c_4-5.count[1]	c_4-6.count[1]	c_4-7.count[1]	c_4-8.count[1]	c_5-1.count[1]	c_5-2.count[1]	c_5-3.count[1]	c_5-4.count[1]	c_5-6.count[1]	c_5-7.count[1]	c_5-8.count[1]	c_6-1.count[1]	c_6-2.count[1]	c_6-3.count[1]	c_6-4.count[1]	c_6-5.count[1]	c_6-7.count[1]	c_6-8.count[1]	c_7-1.count[1]	c_7-2.count[1]	c_7-3.count[1]	c_7-4.count[1]	c_7-5.count[1]	c_7-6.count[1]	c_7-8.count[1]	c_8-1.count[1]	c_8-2.count[1]	c_8-3.count[1]	c_8-4.count[1]	c_8-5.count[1]	c_8-6.count[1]	c_8-7.count[1]
100000	-1170.176971150864	-101.2956073373975	-1068.8813638134664	0.002993098816763188	0.8817150686564242	2.3979147192752994	0.0012480384100486714	0.33678777234987334	1.0439625024998356	0.4132190867390732	0.6394497290980371	0.9288822773266158	2.5966322510238	1.369088238800281	1.301506567636343	0.3118059468223014	0.2966347626063711	0.6508904151327147	0.33145146439796386	1.193950416688747	2.45071403339328	0.39635334761318675	1.4133598735941901	4.194748906575142	0.029446118459708057	1.4327130896574376	0.1884351521318424	2.488021225072	0.5685889867726761	0.9049846895071669	0.3181667001272112	0.23606793597213388	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0	1186.0	309.4154738544789	0.0	17.167315087075746	0.0	0.0	0.0	0.0	9.465467810035005	0.0	4.62057337155784	0.0	0.0	0.0	0.0	0.0	64.8976455956509	24.633010410374894	22.46674202286316	15.163036628945546	40.81956033093828	61.612272034443244	9.55793404921077	0.0	0.0	0.15743476478636795	0.0	0.0	0.0	0.0	0.0	0.0	0.08016805028868446	0.0	0.05227338762408862	0.0	0.0	0.0	0.0	8.828329896181797	0.0	2.031763838441487	9.031715560269717	0.0	0.0	0.0	12.593891852907918	0.0	0.0	5.0623672537115345	0.0	1.0737710347620069	0.0	0.1002008744100383	0.0	0.0	0.0	0.0
200000	-1172.7486448231778	-107.87687644069243	-1064.8717683824852	0.0027715634529734954	0.23208985534869378	3.929992369229522	0.40518523819898905	1.9689213075191736	1.021670018705467	1.5803575771281375	1.3933259581572464	1.5869975390432496	0.8482380309544206	2.718095091408681	0.3957448167800988	1.8870864502776816	0.6271891708851288	1.6528108450008774	0.9822150511101486	2.3794727118287806	3.0665120153051735	0.35168250747528723	0.8844215149483098	0.07473533971058458	0.5773345518764531	2.033095059557779	0.3540369362639485	0.03959254964168777	0.2705548841744565	1.6156188100978968	1.9035589572218907	0.5599574590221695	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0	144.0	307.68353294265415	0.0	12.975158380398508	0.0	0.0	0.0	0.0	11.172266627346064	0.0	4.661452805034822	0.0	0.0	0.0	0.0	0.0	64.88298263081322	24.58259161772223	25.033174081412408	15.450169169960276	43.6689426154934	59.769542178510044	8.57685983815328	0.0	0.0	0.23416542074662558	0.0	0.0	0.0	0.0	0.0	0.0	1.1577911431409036	0.0	0.05170853953483381	0.0	0.0	0.0	0.0	11.15828117011587	0.0	1.894101760197639	10.159690831814501	0.0	0.0	0.0	7.948527671188047	0.0	0.0	4.096743234455462	0.0	0.15945482119806306	0.0	0.04992840541789133	0.0	0.0	0.0	0.0
300000	-1175.980272556578	-112.58704102723752	-1063.3932315293405	0.0032137228002507064	1.7941611279146397	2.7473091733699087	1.4708023636311496	1.7629149341911208	0.5620976478046997	0.03355458774943445	0.574138627161168	1.4723019040423024	0.48914820442341433	1.5160744726948236	0.681962062040233	1.5640062675656912	2.7649273150708265	0.6542490015893103	0.6054049931574756	1.2551220155039742	1.9298976841004347	0.49598529986100937	0.9101777016681272	0.38178110532847875	0.31381717527336045	1.191454862541172	0.5497421151102249	0.21457327478941937	0.2489950615082797	1.1171414743159713	0.9725142012176783	0.6598901432454806	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	891.0	311.32473669716944	0.0	11.755996449607537	0.0	0.0	0.0	0.033263661312788385	6.046582468150855	0.0	2.6879087042154852	0.0	0.0	0.0	0.0	0.0	71.69990146171799	26.736927984392636	23.650916973157155	15.446156688685617	44.482735805004396	59.25866038477008	12.850821166709427	0.0	0.0	0.1506549021470954	0.0	0.0	0.0	0.0	0.0	0.0	0.14002891948345603	0.0	0.17273681246841638	0.0	0.0	0.0	0.0	8.816766515021547	0.0	2.0406679477345135	8.27206828388646	0.0	0.27499690608717475	0.0	9.36178292778332	0.0	0.0	6.234385878912017	0.0	1.089776635514117	0.0	0.12099922040718682	0.0	0.0	0.0	0.0
400000	-1164.7218633014818	-105.27661548113076	-1059.445247820351	0.0032906509117643077	0.3706594888977999	2.135164550258837	0.9215119308907427	0.409591716295753	0.20340644455416232	0.347958308793132	0.8815306483775623	0.8545371341091217	0.40874597470018786	1.0125316614756588	1.5005634730368935	0.6500413146377466	1.6400538023277262	0.7638327651703988	0.7435270077200938	1.6641979474761208	2.3254475772496295	0.5715849811474936	0.7992305394798254	0.22778482311333506	0.9340694654903442	0.31856352033281277	1.0165828707669327	1.780849863115194	0.013542907781250483	0.9467246301978739	9.221740817466639E-4	0.25662893981184626	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	1376.0	326.29974718596105	0.0	5.0168195760827015	0.0	0.0	0.0	0.0	4.977494360721063	0.0	8.942848636269243	0.0	0.0	0.0	0.0	0.0	84.31263269101495	18.224720846691163	25.897775298350233	18.317760618448755	44.875013925440115	63.2750643550402	13.070259698936212	0.0	0.0	0.2222492488455696	0.0	0.0	0.0	0.0	0.0	0.0	1.2591860378868638	0.0	0.0	0.0	0.0	0.0	0.0	10.787414268761683	0.0	0.0	10.195265467486294	0.0	0.0	0.0	10.59876819567479	0.0	0.0	4.925112069486938	0.0	1.2295408084834003	0.0	0.17182108234074742	0.0	0.0	0.0	0.0
500000	-1174.477965811494	-113.50318485163108	-1060.974780959863	0.00300212033356637	0.43560212332749265	2.0911007092595213	1.7538272135906896	0.07139571246732751	1.8021586358493529	1.293235963460384	0.799744993635062	0.6616774851604141	0.36837347979192764	0.7491089591067116	0.5741431694557335	2.1632245674047597	1.0175206775145322	0.443769490997006	0.4670678766184831	1.2256670093801632	1.735995060722119	0.062389405629951024	5.2681709107398165	1.0951226814537263	1.8267151746139787	0.036326556921803255	0.9716869648732253	2.0815921420863615	1.7147780149236114	0.685469465787613	2.721705307025467	0.6848175798096954	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	854.0	311.60468084261805	0.0	14.849787560713265	0.0	0.0	0.0	0.0	11.665280742884072	0.0	7.783417849354769	0.0	0.0	0.0	0.0	0.0	68.5464405564721	20.512156078098734	24.347710648362586	15.329022160553095	50.143684201081356	63.12883759488857	5.444463766451143	0.0	0.0	0.14701465086920681	0.0	0.0	0.0	0.0	0.0	0.0	0.15498862066649255	0.0	0.0	0.0	0.0	0.0	0.0	4.883528050025207	0.0	0.0	7.692294725993465	0.0	0.0	0.0	11.667953899695934	0.0	0.0	5.018146017424113	0.0	0.2692758366336079	0.0	0.0206778824508966	0.0	0.0	0.0	0.0
600000	-1163.9704275367453	-99.81750936594545	-1064.1529181708	0.002893584659123557	0.29477438942784867	2.278407071829038	0.85560170237418	0.124585781528583	0.37152016449283426	0.03127260771425059	0.44495621715831124	1.0412235230337297	0.5725867581040031	0.5012596560236775	0.49879649547647137	4.823656082257196E-4	0.20120363913885872	0.688695773362258	0.8785962751092098	1.4439104774295253	2.2562875429564695	0.32244990012093183	3.029366367387516	0.013618391120886131	1.7417791842413777	0.4292294255208475	0.11337132740175968	0.17550992294145082	0.8280573539640351	1.621640257215172	1.5081676115739606	1.9058241629064023	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	854.0	312.30580413012075	0.0	13.09342797930584	0.0	0.0	0.0	0.0	7.2267368933380896	0.0	3.5968818458183818	0.0	0.0	0.0	0.0	0.0	67.75246906726706	23.636461406371456	24.272119635707135	16.59387396332993	46.41567489150513	56.72336372174653	11.792809445676555	0.0	0.0	0.1544682414689192	0.0	0.0	0.0	0.0	0.0	0.0	0.19715100041880795	0.0	0.0	0.0	0.0	0.0	0.0	8.307456998234066	0.0	0.0	13.411029304700435	0.0	0.0	0.0	12.111886983934168	0.0	0.0	5.885777340149805	0.0	1.0556137335721516	0.0	0.07860167757611142	0.0	0.0	0.0	0.0
700000	-1170.6251925535985	-114.73606986824912	-1055.8891226853493	0.0032190671231533334	0.3857504873345716	1.7909435395081965	3.6915689301016275	0.877005901518889	2.5883086810509726	3.171762299578204	0.5755737237262998	0.6269995491672025	2.657730680059624	0.1704687133164933	0.4004979711065541	0.13017263406454954	0.1279185152118478	0.7485642305573714	0.3157878731717083	0.8603596829855149	1.9154514257701576	0.09172790061720716	1.1789587144624505	0.6008546208671373	1.1991517677405867	2.955617322609932	0.5712343439687876	0.5817893694011965	0.36756105304064185	1.1059099960105974	0.3003970514740611	0.31079005436269536	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	1801.0	309.30858457729795	0.0	16.892571170816918	0.0	0.0	0.0	0.0	10.721893632373748	0.0	3.5637409666397453	0.0	0.0	0.0	0.0	0.0	64.00675708804926	22.676096326669256	24.73316597753829	15.911670118859233	42.49090276114752	66.10702903606847	7.619764945420079	0.0	0.0	0.2784842265819391	0.0	0.0	0.0	0.0	0.0	0.0	0.11787081677131524	0.0	0.0	0.0	0.0	0.0	0.0	8.5004451258676	0.0	0.0	9.768790399760796	0.0	0.0	0.0	7.371393215840733	0.0	0.0	7.384911336481017	0.0	1.1275419412388896	0.0	0.035555491172834866	0.0	0.0	0.0	0.0
800000	-1159.3491964439318	-102.8638187463645	-1056.4853776975672	0.0033059804052365887	1.3206476447177444	1.2200835748654313	1.6131784202117934	1.7442604813172287	1.5202454803027057	1.6617280266106207	0.39690831064385423	0.5431931650168232	0.08108683691079656	0.6287025757631318	2.219941031106982	0.6613007331044457	1.3074828243357959	0.37039434905006796	0.317261180165648	0.9703053679893598	1.2914830480897344	0.2629240947194526	0.10429022048584258	0.02985898479627393	1.2975795962029917	0.5212142427851802	0.2025877568934843	0.2604854548946432	0.28900345491445756	0.53014081728298	0.049748214937414686	1.5221546259268588	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0	1183.0	314.5954604274764	0.0	9.348483761492393	0.0	0.0	0.0	0.0	6.83284094371697	0.0	5.76284150043647	0.0	0.0	0.0	0.0	0.0	71.42450701220604	22.55181952788076	24.341737003500278	15.30447521827951	43.81060955430428	58.710997605763616	12.796471345984337	0.0	0.0	0.17936717302671856	0.0	0.0	0.0	0.0	0.0	0.0	1.1871722237946345	0.0	1.0216323162582317	0.0	0.0	0.0	0.0	12.543313168661527	0.0	1.9673112852423802	9.946300413887373	0.0	0.0	0.0	10.64072974514823	0.0	0.0	4.972198332643804	0.0	1.1195535666965293	0.0	0.1330987285516094	0.0	0.0	0.0	0.0
900000	-1164.7331144685372	-105.32853966012902	-1059.4045748084081	0.0030970351620429135	0.8804471821259612	1.7462743697384497	0.2749892125099157	1.0189972271005507	0.8690371142697241	3.206217671728472	0.6646336232598113	0.6160659104652633	0.015886373094979308	0.2103094922865592	0.13753450255561603	0.7161352092457789	0.24334248625117658	0.5035866971276236	0.4762715437190576	1.3081578004918077	2.0979718415111024	0.351858942657569	0.21301850736023886	0.26806374240819025	1.1050991704420228	1.7127885194820638	0.16839211566710124	0.005227860166853727	0.7121276321015529	1.2369147859325922	0.28041743890842724	0.07516398209693659	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	206.0	310.02247457748626	0.0	13.385735628536132	2.0688121429889685	0.0	0.0	0.0	8.214547481355375	0.0	6.623795063549632	0.0	0.0	0.0	0.0	0.0	63.184542651572116	19.89196497995101	22.688727674218313	15.539773151432373	41.421314356456776	68.30392003237861	10.562981313358687	0.07773118520155767	0.0	0.16823733155725693	0.0	0.0	0.0	0.0	0.0	0.0	0.15969960927744192	0.0	0.05030124171556608	0.0	0.0	0.0	0.0	10.97615844876279	0.0	1.0259351885254862	7.632730518795911	0.0	0.0	0.0	9.486910161730655	0.0	0.0	7.249757540912197	0.0	0.1929335461610659	0.0	1.1159653290473777	0.0	0.0	0.0	0.0
1000000	-1166.798773489039	-115.11094336923098	-1051.687830119808	0.00372793049927254	0.1788871215041168	1.2410636750205029	0.39893167114709055	0.3769575903873888	0.15418582749586512	0.10741437994757837	0.9607010628171396	0.43088411265504484	0.7454117785909022	1.8694212460030388	1.9773019502041291	0.19529813866904988	0.4594111207419888	0.31399079142180425	0.32833426284880607	0.4401657492864948	1.0171599405659322	0.7993548189112278	0.11276507983492995	0.008885494542137884	1.3189942892040363	1.0475987095356716	0.689603462751366	0.40048543071846004	1.977287408913783	0.6451628535621313	0.35698686390183704	0.4019130728968039	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	835.0	312.4928173295192	0.0	15.112857008240777	0.0	0.0	0.0	0.0	14.0507641311069	0.0	6.835059728482263	0.0	0.0	0.0	0.0	0.0	73.63385483767514	20.817292376333924	25.625524041733772	15.887978564172716	41.73317842851944	60.67205260023877	0.0	0.0	0.0	0.25417452784331573	0.0	0.0	0.0	0.0	0.0	0.0	1.278210539642724	0.0	0.0	0.0	0.0	0.0	0.0	10.124226428022716	0.0	0.0	11.351529910365892	0.0	0.0	0.0	9.361787316512983	0.0	0.0	5.071880656543769	0.0	0.6824462340845924	0.0	0.0	0.0	0.0	0.0	0.0
